grid_id,hotspot_2020,hotspot_2021,hotspot_2022,hotspot_2023,hotspot_2024,hotspot_years,hotspot_proportion,persistence_score,persistence_category,longest_hotspot_run,early_hotspot_years,late_hotspot_years,early_hotspot_rate,late_hotspot_rate,hotspot_change_score,collision_count_2020,collision_count_2021,collision_count_2022,collision_count_2023,collision_count_2024,early_mean_collision_count,late_mean_collision_count,collision_count_change,pattern_category
R124_C057,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,3,1,4,8,2,2.0,5.0,3.0,Never hotspot
R124_C058,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,1,3,2,1,4,2.0,2.5,0.5,Never hotspot
R124_C059,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,1,1,1,2,0,1.0,1.0,0.0,Never hotspot
R124_C060,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,0,0,2,0,3,0.0,1.5,1.5,Never hotspot
R124_C061,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,3,1,2,1,1,2.0,1.0,-1.0,Never hotspot
R124_C062,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,1,0,0,0,1,0.5,0.5,0.0,Never hotspot
R124_C065,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,1,0,0,1,1,0.5,1.0,0.5,Never hotspot
R124_C068,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,0,0,0,0,1,0.0,0.5,0.5,Never hotspot
R124_C069,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,2,2,4,3,2,2.0,2.5,0.5,Never hotspot
R124_C070,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,0,1,0,0,2,0.5,1.0,0.5,Never hotspot
R124_C071,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,2,1,1,3,0,1.5,1.5,0.0,Never hotspot
R125_C020,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,0,0,1,1,0,0.0,0.5,0.5,Never hotspot
R125_C022,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,0,0,0,1,0,0.0,0.5,0.5,Never hotspot
R125_C026,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,0,0,0,0,1,0.0,0.5,0.5,Never hotspot
R125_C027,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,0,2,1,0,1,1.0,0.5,-0.5,Never hotspot
R125_C033,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,13,11,20,24,16,12.0,20.0,8.0,Never hotspot
R125_C034,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,5,7,6,6,3,6.0,4.5,-1.5,Never hotspot
R125_C035,1,0,0,0,0,1,0.2,0.2,Occasional hotspot,1,1,0,0.5,0.0,-0.5,35,22,27,31,26,28.5,28.5,0.0,Declining
R125_C036,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,5,4,5,3,0,4.5,1.5,-3.0,Never hotspot
R125_C037,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,3,5,6,1,5,4.0,3.0,-1.0,Never hotspot
R125_C038,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,0,0,0,3,3,0.0,3.0,3.0,Never hotspot
R125_C039,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,2,0,0,1,1,1.0,1.0,0.0,Never hotspot
R125_C040,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,0,0,1,2,1,0.0,1.5,1.5,Never hotspot
R125_C043,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,6,3,5,2,4,4.5,3.0,-1.5,Never hotspot
R125_C044,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,2,1,1,1,1,1.5,1.0,-0.5,Never hotspot
R125_C045,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,1,2,0,1,2,1.5,1.5,0.0,Never hotspot
R125_C046,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,3,0,1,0,3,1.5,1.5,0.0,Never hotspot
R125_C047,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,1,2,1,3,0,1.5,1.5,0.0,Never hotspot
R125_C048,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,0,1,2,0,0,0.5,0.0,-0.5,Never hotspot
R125_C050,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,0,1,1,1,0,0.5,0.5,0.0,Never hotspot
R125_C051,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,0,0,1,0,1,0.0,0.5,0.5,Never hotspot
R125_C052,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,2,0,2,0,0,1.0,0.0,-1.0,Never hotspot
R125_C053,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,4,1,2,3,1,2.5,2.0,-0.5,Never hotspot
R125_C054,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,1,0,2,0,2,0.5,1.0,0.5,Never hotspot
R125_C055,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,0,0,0,1,1,0.0,1.0,1.0,Never hotspot
R125_C056,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,4,5,5,5,3,4.5,4.0,-0.5,Never hotspot
R125_C057,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,1,1,0,1,4,1.0,2.5,1.5,Never hotspot
R125_C058,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,0,1,1,2,1,0.5,1.5,1.0,Never hotspot
R125_C059,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,1,0,1,0,0,0.5,0.0,-0.5,Never hotspot
R125_C060,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,0,2,0,1,0,1.0,0.5,-0.5,Never hotspot
R125_C061,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,0,5,1,2,1,2.5,1.5,-1.0,Never hotspot
R125_C062,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,1,2,0,0,0,1.5,0.0,-1.5,Never hotspot
R125_C063,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,0,0,0,1,0,0.0,0.5,0.5,Never hotspot
R125_C064,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,0,0,1,1,0,0.0,0.5,0.5,Never hotspot
R125_C065,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,0,1,1,3,0,0.5,1.5,1.0,Never hotspot
R125_C067,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,0,0,0,1,0,0.0,0.5,0.5,Never hotspot
R125_C068,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,0,0,0,1,2,0.0,1.5,1.5,Never hotspot
R125_C069,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,1,0,2,1,1,0.5,1.0,0.5,Never hotspot
R126_C027,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,0,0,1,1,1,0.0,1.0,1.0,Never hotspot
R126_C031,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,8,8,10,5,11,8.0,8.0,0.0,Never hotspot
R126_C032,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,18,9,9,12,13,13.5,12.5,-1.0,Never hotspot
R126_C033,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,13,13,13,15,9,13.0,12.0,-1.0,Never hotspot
R126_C034,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,3,2,2,3,0,2.5,1.5,-1.0,Never hotspot
R126_C035,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,6,5,5,2,9,5.5,5.5,0.0,Never hotspot
R126_C036,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,4,0,4,1,4,2.0,2.5,0.5,Never hotspot
R126_C039,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,1,0,0,0,0,0.5,0.0,-0.5,Never hotspot
R126_C040,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,2,3,0,2,1,2.5,1.5,-1.0,Never hotspot
R126_C041,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,2,0,2,3,2,1.0,2.5,1.5,Never hotspot
R126_C042,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,6,2,2,6,4,4.0,5.0,1.0,Never hotspot
R126_C043,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,7,3,6,7,4,5.0,5.5,0.5,Never hotspot
R126_C044,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,7,5,8,11,7,6.0,9.0,3.0,Never hotspot
R126_C045,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,3,2,3,2,1,2.5,1.5,-1.0,Never hotspot
R126_C046,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,0,0,0,0,2,0.0,1.0,1.0,Never hotspot
R126_C047,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,0,0,2,1,2,0.0,1.5,1.5,Never hotspot
R126_C048,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,2,2,4,1,1,2.0,1.0,-1.0,Never hotspot
R126_C049,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,0,2,1,1,0,1.0,0.5,-0.5,Never hotspot
R126_C050,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,1,0,0,0,1,0.5,0.5,0.0,Never hotspot
R126_C051,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,0,0,0,1,0,0.0,0.5,0.5,Never hotspot
R126_C052,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,0,3,0,1,2,1.5,1.5,0.0,Never hotspot
R126_C056,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,2,1,0,1,0,1.5,0.5,-1.0,Never hotspot
R126_C057,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,1,0,0,0,0,0.5,0.0,-0.5,Never hotspot
R126_C058,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,1,3,0,0,1,2.0,0.5,-1.5,Never hotspot
R126_C059,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,0,1,2,4,0,0.5,2.0,1.5,Never hotspot
R126_C060,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,0,0,1,1,2,0.0,1.5,1.5,Never hotspot
R126_C061,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,1,1,1,0,0,1.0,0.0,-1.0,Never hotspot
R126_C062,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,1,1,0,0,0,1.0,0.0,-1.0,Never hotspot
R126_C063,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,0,0,0,1,0,0.0,0.5,0.5,Never hotspot
R126_C064,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,1,0,1,0,1,0.5,0.5,0.0,Never hotspot
R126_C065,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,0,0,1,0,0,0.0,0.0,0.0,Never hotspot
R126_C066,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,1,2,0,0,0,1.5,0.0,-1.5,Never hotspot
R126_C067,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,0,2,0,2,1,1.0,1.5,0.5,Never hotspot
R126_C068,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,0,0,1,0,1,0.0,0.5,0.5,Never hotspot
R126_C069,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,0,0,2,0,0,0.0,0.0,0.0,Never hotspot
R127_C021,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,1,0,0,0,0,0.5,0.0,-0.5,Never hotspot
R127_C027,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,0,1,0,0,0,0.5,0.0,-0.5,Never hotspot
R127_C030,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,1,1,0,0,0,1.0,0.0,-1.0,Never hotspot
R127_C031,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,1,1,5,3,5,1.0,4.0,3.0,Never hotspot
R127_C032,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,4,7,2,4,5,5.5,4.5,-1.0,Never hotspot
R127_C033,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,0,0,1,0,1,0.0,0.5,0.5,Never hotspot
R127_C034,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,2,1,0,2,2,1.5,2.0,0.5,Never hotspot
R127_C035,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,0,2,1,2,2,1.0,2.0,1.0,Never hotspot
R127_C036,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,2,1,0,8,1,1.5,4.5,3.0,Never hotspot
R127_C038,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,0,1,0,1,0,0.5,0.5,0.0,Never hotspot
R127_C040,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,2,3,2,2,3,2.5,2.5,0.0,Never hotspot
R127_C041,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,4,1,4,4,7,2.5,5.5,3.0,Never hotspot
R127_C042,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,8,6,7,10,10,7.0,10.0,3.0,Never hotspot
R127_C043,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,0,2,1,2,2,1.0,2.0,1.0,Never hotspot
R127_C044,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,5,2,2,0,0,3.5,0.0,-3.5,Never hotspot
R127_C045,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,9,3,2,2,6,6.0,4.0,-2.0,Never hotspot
R127_C046,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,1,1,2,0,2,1.0,1.0,0.0,Never hotspot
R127_C047,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,0,0,0,0,1,0.0,0.5,0.5,Never hotspot
R127_C048,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,1,0,0,0,0,0.5,0.0,-0.5,Never hotspot
R127_C049,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,0,1,1,2,1,0.5,1.5,1.0,Never hotspot
R127_C050,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,2,0,0,0,3,1.0,1.5,0.5,Never hotspot
R127_C051,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,1,0,0,1,0,0.5,0.5,0.0,Never hotspot
R127_C053,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,0,0,0,0,1,0.0,0.5,0.5,Never hotspot
R127_C055,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,2,1,2,1,1,1.5,1.0,-0.5,Never hotspot
R127_C057,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,1,1,2,1,2,1.0,1.5,0.5,Never hotspot
R127_C058,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,0,0,0,1,0,0.0,0.5,0.5,Never hotspot
R127_C059,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,0,1,1,0,0,0.5,0.0,-0.5,Never hotspot
R127_C061,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,0,0,1,2,1,0.0,1.5,1.5,Never hotspot
R127_C062,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,1,0,0,0,0,0.5,0.0,-0.5,Never hotspot
R127_C063,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,0,0,1,0,1,0.0,0.5,0.5,Never hotspot
R127_C064,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,1,0,0,0,1,0.5,0.5,0.0,Never hotspot
R127_C065,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,0,1,0,0,1,0.5,0.5,0.0,Never hotspot
R127_C066,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,0,0,0,1,0,0.0,0.5,0.5,Never hotspot
R127_C067,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,1,4,1,0,1,2.5,0.5,-2.0,Never hotspot
R128_C013,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,1,1,1,0,1,1.0,0.5,-0.5,Never hotspot
R128_C021,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,0,0,1,0,1,0.0,0.5,0.5,Never hotspot
R128_C023,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,1,0,0,0,0,0.5,0.0,-0.5,Never hotspot
R128_C030,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,0,0,1,0,0,0.0,0.0,0.0,Never hotspot
R128_C031,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,0,2,2,0,0,1.0,0.0,-1.0,Never hotspot
R128_C032,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,4,5,4,2,0,4.5,1.0,-3.5,Never hotspot
R128_C033,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,8,7,7,4,8,7.5,6.0,-1.5,Never hotspot
R128_C034,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,4,4,2,4,1,4.0,2.5,-1.5,Never hotspot
R128_C035,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,3,3,1,4,0,3.0,2.0,-1.0,Never hotspot
R128_C036,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,1,1,1,2,0,1.0,1.0,0.0,Never hotspot
R128_C037,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,5,3,5,7,5,4.0,6.0,2.0,Never hotspot
R128_C038,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,2,1,5,2,6,1.5,4.0,2.5,Never hotspot
R128_C039,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,15,17,19,19,19,16.0,19.0,3.0,Never hotspot
R128_C040,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,1,4,5,6,8,2.5,7.0,4.5,Never hotspot
R128_C041,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,8,6,11,7,18,7.0,12.5,5.5,Never hotspot
R128_C042,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,23,12,19,21,14,17.5,17.5,0.0,Never hotspot
R128_C043,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,14,3,6,13,10,8.5,11.5,3.0,Never hotspot
R128_C044,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,1,0,1,1,1,0.5,1.0,0.5,Never hotspot
R128_C045,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,3,0,0,1,2,1.5,1.5,0.0,Never hotspot
R128_C046,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,0,1,0,0,0,0.5,0.0,-0.5,Never hotspot
R128_C047,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,1,0,0,1,0,0.5,0.5,0.0,Never hotspot
R128_C049,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,0,1,0,0,1,0.5,0.5,0.0,Never hotspot
R128_C051,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,0,3,2,0,2,1.5,1.0,-0.5,Never hotspot
R128_C054,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,0,1,0,0,0,0.5,0.0,-0.5,Never hotspot
R128_C055,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,0,2,2,0,0,1.0,0.0,-1.0,Never hotspot
R128_C056,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,0,1,0,0,1,0.5,0.5,0.0,Never hotspot
R128_C057,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,1,1,0,0,3,1.0,1.5,0.5,Never hotspot
R128_C062,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,0,2,1,2,0,1.0,1.0,0.0,Never hotspot
R128_C063,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,2,3,1,0,2,2.5,1.0,-1.5,Never hotspot
R128_C064,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,2,2,2,0,0,2.0,0.0,-2.0,Never hotspot
R128_C065,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,0,0,0,0,2,0.0,1.0,1.0,Never hotspot
R128_C066,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,12,13,8,10,17,12.5,13.5,1.0,Never hotspot
R128_C067,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,0,2,0,0,0,1.0,0.0,-1.0,Never hotspot
R129_C013,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,1,1,0,1,0,1.0,0.5,-0.5,Never hotspot
R129_C028,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,1,0,0,0,0,0.5,0.0,-0.5,Never hotspot
R129_C030,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,1,2,0,0,0,1.5,0.0,-1.5,Never hotspot
R129_C031,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,3,4,2,6,2,3.5,4.0,0.5,Never hotspot
R129_C032,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,0,2,2,1,2,1.0,1.5,0.5,Never hotspot
R129_C033,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,0,1,4,3,1,0.5,2.0,1.5,Never hotspot
R129_C034,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,3,5,3,3,2,4.0,2.5,-1.5,Never hotspot
R129_C035,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,0,0,4,4,5,0.0,4.5,4.5,Never hotspot
R129_C036,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,3,5,6,5,3,4.0,4.0,0.0,Never hotspot
R129_C037,0,0,0,0,1,1,0.2,0.2,Occasional hotspot,1,0,1,0.0,0.5,0.5,29,29,29,32,36,29.0,34.0,5.0,Emerging
R129_C038,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,22,29,23,30,19,25.5,24.5,-1.0,Never hotspot
R129_C039,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,18,13,18,24,14,15.5,19.0,3.5,Never hotspot
R129_C040,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,11,27,11,24,21,19.0,22.5,3.5,Never hotspot
R129_C041,1,1,1,1,1,5,1.0,1.0,Persistent hotspot,5,2,2,1.0,1.0,0.0,39,36,40,44,44,37.5,44.0,6.5,Persistent
R129_C042,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,26,23,27,28,25,24.5,26.5,2.0,Never hotspot
R129_C043,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,8,6,13,12,15,7.0,13.5,6.5,Never hotspot
R129_C044,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,4,4,6,4,1,4.0,2.5,-1.5,Never hotspot
R129_C045,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,0,1,0,1,1,0.5,1.0,0.5,Never hotspot
R129_C046,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,3,1,1,0,1,2.0,0.5,-1.5,Never hotspot
R129_C047,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,0,0,0,1,1,0.0,1.0,1.0,Never hotspot
R129_C048,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,1,0,0,1,0,0.5,0.5,0.0,Never hotspot
