grid_id,year,collision_count,fatal_count,serious_count,slight_count,total_severity_score,mean_severity_score,occupied_in_year,zero_collision_year,grid_row,grid_col,cell_size_m,cell_area_km2,centroid_easting,centroid_northing
R034_C105,2021,5,0,2,3,7.0,1.4,1,0,34,105,5000,25.0,592500.0,182500.0
R034_C105,2022,4,0,2,2,6.0,1.5,1,0,34,105,5000,25.0,592500.0,182500.0
R034_C105,2023,13,0,5,8,18.0,1.3846153846153846,1,0,34,105,5000,25.0,592500.0,182500.0
R034_C105,2024,7,0,3,4,10.0,1.4285714285714286,1,0,34,105,5000,25.0,592500.0,182500.0
R035_C035,2020,0,0,0,0,0.0,,0,1,35,35,5000,25.0,242500.0,187500.0
R035_C035,2021,0,0,0,0,0.0,,0,1,35,35,5000,25.0,242500.0,187500.0
R035_C035,2022,0,0,0,0,0.0,,0,1,35,35,5000,25.0,242500.0,187500.0
R035_C035,2023,1,0,0,1,1.0,1.0,1,0,35,35,5000,25.0,242500.0,187500.0
R035_C035,2024,0,0,0,0,0.0,,0,1,35,35,5000,25.0,242500.0,187500.0
R035_C036,2020,3,0,1,2,4.0,1.3333333333333333,1,0,35,36,5000,25.0,247500.0,187500.0
R035_C036,2021,1,0,0,1,1.0,1.0,1,0,35,36,5000,25.0,247500.0,187500.0
R035_C036,2022,0,0,0,0,0.0,,0,1,35,36,5000,25.0,247500.0,187500.0
R035_C036,2023,1,0,0,1,1.0,1.0,1,0,35,36,5000,25.0,247500.0,187500.0
R035_C036,2024,0,0,0,0,0.0,,0,1,35,36,5000,25.0,247500.0,187500.0
R035_C037,2020,2,0,0,2,2.0,1.0,1,0,35,37,5000,25.0,252500.0,187500.0
R035_C037,2021,0,0,0,0,0.0,,0,1,35,37,5000,25.0,252500.0,187500.0
R035_C037,2022,2,0,0,2,2.0,1.0,1,0,35,37,5000,25.0,252500.0,187500.0
R035_C037,2023,1,0,1,0,2.0,2.0,1,0,35,37,5000,25.0,252500.0,187500.0
R035_C037,2024,0,0,0,0,0.0,,0,1,35,37,5000,25.0,252500.0,187500.0
R035_C038,2020,8,0,1,7,9.0,1.125,1,0,35,38,5000,25.0,257500.0,187500.0
R035_C038,2021,2,0,0,2,2.0,1.0,1,0,35,38,5000,25.0,257500.0,187500.0
R035_C038,2022,2,1,0,1,4.0,2.0,1,0,35,38,5000,25.0,257500.0,187500.0
R035_C038,2023,4,0,0,4,4.0,1.0,1,0,35,38,5000,25.0,257500.0,187500.0
R035_C038,2024,1,1,0,0,3.0,3.0,1,0,35,38,5000,25.0,257500.0,187500.0
R035_C039,2020,9,0,1,8,10.0,1.1111111111111112,1,0,35,39,5000,25.0,262500.0,187500.0
R035_C039,2021,8,1,1,6,11.0,1.375,1,0,35,39,5000,25.0,262500.0,187500.0
R035_C039,2022,4,0,0,4,4.0,1.0,1,0,35,39,5000,25.0,262500.0,187500.0
R035_C039,2023,3,0,0,3,3.0,1.0,1,0,35,39,5000,25.0,262500.0,187500.0
R035_C039,2024,6,0,2,4,8.0,1.3333333333333333,1,0,35,39,5000,25.0,262500.0,187500.0
R035_C041,2020,1,0,0,1,1.0,1.0,1,0,35,41,5000,25.0,272500.0,187500.0
R035_C041,2021,0,0,0,0,0.0,,0,1,35,41,5000,25.0,272500.0,187500.0
R035_C041,2022,0,0,0,0,0.0,,0,1,35,41,5000,25.0,272500.0,187500.0
R035_C041,2023,1,0,0,1,1.0,1.0,1,0,35,41,5000,25.0,272500.0,187500.0
R035_C041,2024,1,0,0,1,1.0,1.0,1,0,35,41,5000,25.0,272500.0,187500.0
R035_C042,2020,13,0,0,13,13.0,1.0,1,0,35,42,5000,25.0,277500.0,187500.0
R035_C042,2021,22,0,3,19,25.0,1.1363636363636365,1,0,35,42,5000,25.0,277500.0,187500.0
R035_C042,2022,12,1,3,8,17.0,1.4166666666666667,1,0,35,42,5000,25.0,277500.0,187500.0
R035_C042,2023,7,0,1,6,8.0,1.1428571428571428,1,0,35,42,5000,25.0,277500.0,187500.0
R035_C042,2024,14,0,3,11,17.0,1.2142857142857142,1,0,35,42,5000,25.0,277500.0,187500.0
R035_C043,2020,0,0,0,0,0.0,,0,1,35,43,5000,25.0,282500.0,187500.0
R035_C043,2021,2,0,0,2,2.0,1.0,1,0,35,43,5000,25.0,282500.0,187500.0
R035_C043,2022,0,0,0,0,0.0,,0,1,35,43,5000,25.0,282500.0,187500.0
R035_C043,2023,1,0,1,0,2.0,2.0,1,0,35,43,5000,25.0,282500.0,187500.0
R035_C043,2024,0,0,0,0,0.0,,0,1,35,43,5000,25.0,282500.0,187500.0
R035_C044,2020,6,0,2,4,8.0,1.3333333333333333,1,0,35,44,5000,25.0,287500.0,187500.0
R035_C044,2021,4,0,2,2,6.0,1.5,1,0,35,44,5000,25.0,287500.0,187500.0
R035_C044,2022,2,1,1,0,5.0,2.5,1,0,35,44,5000,25.0,287500.0,187500.0
R035_C044,2023,4,0,2,2,6.0,1.5,1,0,35,44,5000,25.0,287500.0,187500.0
R035_C044,2024,4,0,0,4,4.0,1.0,1,0,35,44,5000,25.0,287500.0,187500.0
R035_C045,2020,3,0,0,3,3.0,1.0,1,0,35,45,5000,25.0,292500.0,187500.0
R035_C045,2021,3,0,1,2,4.0,1.3333333333333333,1,0,35,45,5000,25.0,292500.0,187500.0
R035_C045,2022,15,0,1,14,16.0,1.0666666666666667,1,0,35,45,5000,25.0,292500.0,187500.0
R035_C045,2023,3,0,0,3,3.0,1.0,1,0,35,45,5000,25.0,292500.0,187500.0
R035_C045,2024,5,1,1,3,8.0,1.6,1,0,35,45,5000,25.0,292500.0,187500.0
R035_C046,2020,3,0,0,3,3.0,1.0,1,0,35,46,5000,25.0,297500.0,187500.0
R035_C046,2021,3,0,1,2,4.0,1.3333333333333333,1,0,35,46,5000,25.0,297500.0,187500.0
R035_C046,2022,6,0,2,4,8.0,1.3333333333333333,1,0,35,46,5000,25.0,297500.0,187500.0
R035_C046,2023,3,0,0,3,3.0,1.0,1,0,35,46,5000,25.0,297500.0,187500.0
R035_C046,2024,3,0,1,2,4.0,1.3333333333333333,1,0,35,46,5000,25.0,297500.0,187500.0
R035_C047,2020,6,0,1,5,7.0,1.1666666666666667,1,0,35,47,5000,25.0,302500.0,187500.0
R035_C047,2021,10,0,3,7,13.0,1.3,1,0,35,47,5000,25.0,302500.0,187500.0
R035_C047,2022,10,1,1,8,13.0,1.3,1,0,35,47,5000,25.0,302500.0,187500.0
R035_C047,2023,10,1,3,6,15.0,1.5,1,0,35,47,5000,25.0,302500.0,187500.0
R035_C047,2024,11,1,2,8,15.0,1.3636363636363635,1,0,35,47,5000,25.0,302500.0,187500.0
R035_C048,2020,9,0,2,7,11.0,1.2222222222222223,1,0,35,48,5000,25.0,307500.0,187500.0
R035_C048,2021,16,0,3,13,19.0,1.1875,1,0,35,48,5000,25.0,307500.0,187500.0
R035_C048,2022,22,0,4,18,26.0,1.1818181818181819,1,0,35,48,5000,25.0,307500.0,187500.0
R035_C048,2023,14,0,2,12,16.0,1.1428571428571428,1,0,35,48,5000,25.0,307500.0,187500.0
R035_C048,2024,17,0,0,17,17.0,1.0,1,0,35,48,5000,25.0,307500.0,187500.0
R035_C049,2020,18,0,4,14,22.0,1.2222222222222223,1,0,35,49,5000,25.0,312500.0,187500.0
R035_C049,2021,21,0,4,17,25.0,1.1904761904761905,1,0,35,49,5000,25.0,312500.0,187500.0
R035_C049,2022,31,0,5,26,36.0,1.1612903225806452,1,0,35,49,5000,25.0,312500.0,187500.0
R035_C049,2023,20,2,3,15,27.0,1.35,1,0,35,49,5000,25.0,312500.0,187500.0
R035_C049,2024,29,1,10,18,41.0,1.4137931034482758,1,0,35,49,5000,25.0,312500.0,187500.0
R035_C050,2020,18,0,9,9,27.0,1.5,1,0,35,50,5000,25.0,317500.0,187500.0
R035_C050,2021,22,2,2,18,28.0,1.2727272727272727,1,0,35,50,5000,25.0,317500.0,187500.0
R035_C050,2022,16,0,3,13,19.0,1.1875,1,0,35,50,5000,25.0,317500.0,187500.0
R035_C050,2023,22,1,6,15,30.0,1.3636363636363635,1,0,35,50,5000,25.0,317500.0,187500.0
R035_C050,2024,22,0,10,12,32.0,1.4545454545454546,1,0,35,50,5000,25.0,317500.0,187500.0
R035_C051,2020,4,1,0,3,6.0,1.5,1,0,35,51,5000,25.0,322500.0,187500.0
R035_C051,2021,6,1,2,3,10.0,1.6666666666666667,1,0,35,51,5000,25.0,322500.0,187500.0
R035_C051,2022,4,0,2,2,6.0,1.5,1,0,35,51,5000,25.0,322500.0,187500.0
R035_C051,2023,6,0,4,2,10.0,1.6666666666666667,1,0,35,51,5000,25.0,322500.0,187500.0
R035_C051,2024,2,0,0,2,2.0,1.0,1,0,35,51,5000,25.0,322500.0,187500.0
R035_C052,2020,28,1,6,21,36.0,1.2857142857142858,1,0,35,52,5000,25.0,327500.0,187500.0
R035_C052,2021,26,0,9,17,35.0,1.3461538461538463,1,0,35,52,5000,25.0,327500.0,187500.0
R035_C052,2022,36,1,11,24,49.0,1.3611111111111112,1,0,35,52,5000,25.0,327500.0,187500.0
R035_C052,2023,18,0,4,14,22.0,1.2222222222222223,1,0,35,52,5000,25.0,327500.0,187500.0
R035_C052,2024,35,1,7,27,44.0,1.2571428571428571,1,0,35,52,5000,25.0,327500.0,187500.0
R035_C053,2020,81,1,28,52,111.0,1.3703703703703705,1,0,35,53,5000,25.0,332500.0,187500.0
R035_C053,2021,85,1,24,60,111.0,1.3058823529411765,1,0,35,53,5000,25.0,332500.0,187500.0
R035_C053,2022,104,0,33,71,137.0,1.3173076923076923,1,0,35,53,5000,25.0,332500.0,187500.0
R035_C053,2023,80,0,21,59,101.0,1.2625,1,0,35,53,5000,25.0,332500.0,187500.0
R035_C053,2024,80,1,24,55,106.0,1.325,1,0,35,53,5000,25.0,332500.0,187500.0
R035_C054,2020,11,0,2,9,13.0,1.1818181818181819,1,0,35,54,5000,25.0,337500.0,187500.0
R035_C054,2021,19,1,5,13,26.0,1.368421052631579,1,0,35,54,5000,25.0,337500.0,187500.0
R035_C054,2022,16,1,4,11,22.0,1.375,1,0,35,54,5000,25.0,337500.0,187500.0
R035_C054,2023,8,0,2,6,10.0,1.25,1,0,35,54,5000,25.0,337500.0,187500.0
R035_C054,2024,12,1,3,8,17.0,1.4166666666666667,1,0,35,54,5000,25.0,337500.0,187500.0
R035_C055,2020,12,0,7,5,19.0,1.5833333333333333,1,0,35,55,5000,25.0,342500.0,187500.0
R035_C055,2021,8,0,3,5,11.0,1.375,1,0,35,55,5000,25.0,342500.0,187500.0
R035_C055,2022,3,0,1,2,4.0,1.3333333333333333,1,0,35,55,5000,25.0,342500.0,187500.0
R035_C055,2023,8,1,0,7,10.0,1.25,1,0,35,55,5000,25.0,342500.0,187500.0
R035_C055,2024,8,1,2,5,12.0,1.5,1,0,35,55,5000,25.0,342500.0,187500.0
R035_C056,2020,10,1,4,5,16.0,1.6,1,0,35,56,5000,25.0,347500.0,187500.0
R035_C056,2021,2,0,1,1,3.0,1.5,1,0,35,56,5000,25.0,347500.0,187500.0
R035_C056,2022,7,0,2,5,9.0,1.2857142857142858,1,0,35,56,5000,25.0,347500.0,187500.0
R035_C056,2023,8,1,1,6,11.0,1.375,1,0,35,56,5000,25.0,347500.0,187500.0
R035_C056,2024,7,0,3,4,10.0,1.4285714285714286,1,0,35,56,5000,25.0,347500.0,187500.0
R035_C057,2020,4,0,3,1,7.0,1.75,1,0,35,57,5000,25.0,352500.0,187500.0
R035_C057,2021,2,0,0,2,2.0,1.0,1,0,35,57,5000,25.0,352500.0,187500.0
R035_C057,2022,4,0,1,3,5.0,1.25,1,0,35,57,5000,25.0,352500.0,187500.0
R035_C057,2023,2,0,1,1,3.0,1.5,1,0,35,57,5000,25.0,352500.0,187500.0
R035_C057,2024,1,0,0,1,1.0,1.0,1,0,35,57,5000,25.0,352500.0,187500.0
R035_C058,2020,9,0,4,5,13.0,1.4444444444444444,1,0,35,58,5000,25.0,357500.0,187500.0
R035_C058,2021,8,0,1,7,9.0,1.125,1,0,35,58,5000,25.0,357500.0,187500.0
R035_C058,2022,5,0,1,4,6.0,1.2,1,0,35,58,5000,25.0,357500.0,187500.0
R035_C058,2023,1,1,0,0,3.0,3.0,1,0,35,58,5000,25.0,357500.0,187500.0
R035_C058,2024,6,0,1,5,7.0,1.1666666666666667,1,0,35,58,5000,25.0,357500.0,187500.0
R035_C059,2020,12,0,1,11,13.0,1.0833333333333333,1,0,35,59,5000,25.0,362500.0,187500.0
R035_C059,2021,8,0,2,6,10.0,1.25,1,0,35,59,5000,25.0,362500.0,187500.0
R035_C059,2022,11,0,2,9,13.0,1.1818181818181819,1,0,35,59,5000,25.0,362500.0,187500.0
R035_C059,2023,11,1,1,9,14.0,1.2727272727272727,1,0,35,59,5000,25.0,362500.0,187500.0
R035_C059,2024,15,0,1,14,16.0,1.0666666666666667,1,0,35,59,5000,25.0,362500.0,187500.0
R035_C060,2020,4,0,1,3,5.0,1.25,1,0,35,60,5000,25.0,367500.0,187500.0
R035_C060,2021,4,0,2,2,6.0,1.5,1,0,35,60,5000,25.0,367500.0,187500.0
R035_C060,2022,8,0,2,6,10.0,1.25,1,0,35,60,5000,25.0,367500.0,187500.0
R035_C060,2023,4,0,1,3,5.0,1.25,1,0,35,60,5000,25.0,367500.0,187500.0
R035_C060,2024,6,0,2,4,8.0,1.3333333333333333,1,0,35,60,5000,25.0,367500.0,187500.0
R035_C061,2020,1,0,0,1,1.0,1.0,1,0,35,61,5000,25.0,372500.0,187500.0
R035_C061,2021,0,0,0,0,0.0,,0,1,35,61,5000,25.0,372500.0,187500.0
R035_C061,2022,4,0,1,3,5.0,1.25,1,0,35,61,5000,25.0,372500.0,187500.0
R035_C061,2023,0,0,0,0,0.0,,0,1,35,61,5000,25.0,372500.0,187500.0
R035_C061,2024,3,0,0,3,3.0,1.0,1,0,35,61,5000,25.0,372500.0,187500.0
R035_C062,2020,1,0,1,0,2.0,2.0,1,0,35,62,5000,25.0,377500.0,187500.0
R035_C062,2021,1,0,0,1,1.0,1.0,1,0,35,62,5000,25.0,377500.0,187500.0
R035_C062,2022,4,0,1,3,5.0,1.25,1,0,35,62,5000,25.0,377500.0,187500.0
R035_C062,2023,1,0,1,0,2.0,2.0,1,0,35,62,5000,25.0,377500.0,187500.0
R035_C062,2024,0,0,0,0,0.0,,0,1,35,62,5000,25.0,377500.0,187500.0
R035_C063,2020,0,0,0,0,0.0,,0,1,35,63,5000,25.0,382500.0,187500.0
R035_C063,2021,1,0,0,1,1.0,1.0,1,0,35,63,5000,25.0,382500.0,187500.0
R035_C063,2022,1,0,1,0,2.0,2.0,1,0,35,63,5000,25.0,382500.0,187500.0
R035_C063,2023,1,0,0,1,1.0,1.0,1,0,35,63,5000,25.0,382500.0,187500.0
R035_C063,2024,2,0,0,2,2.0,1.0,1,0,35,63,5000,25.0,382500.0,187500.0
R035_C064,2020,1,0,0,1,1.0,1.0,1,0,35,64,5000,25.0,387500.0,187500.0
R035_C064,2021,3,1,1,1,6.0,2.0,1,0,35,64,5000,25.0,387500.0,187500.0
R035_C064,2022,1,0,0,1,1.0,1.0,1,0,35,64,5000,25.0,387500.0,187500.0
R035_C064,2023,3,1,0,2,5.0,1.6666666666666667,1,0,35,64,5000,25.0,387500.0,187500.0
R035_C064,2024,5,0,2,3,7.0,1.4,1,0,35,64,5000,25.0,387500.0,187500.0
R035_C065,2020,6,0,0,6,6.0,1.0,1,0,35,65,5000,25.0,392500.0,187500.0
R035_C065,2021,8,0,2,6,10.0,1.25,1,0,35,65,5000,25.0,392500.0,187500.0
R035_C065,2022,11,0,2,9,13.0,1.1818181818181819,1,0,35,65,5000,25.0,392500.0,187500.0
R035_C065,2023,6,1,3,2,11.0,1.8333333333333333,1,0,35,65,5000,25.0,392500.0,187500.0
R035_C065,2024,4,0,1,3,5.0,1.25,1,0,35,65,5000,25.0,392500.0,187500.0
R035_C066,2020,0,0,0,0,0.0,,0,1,35,66,5000,25.0,397500.0,187500.0
R035_C066,2021,3,0,1,2,4.0,1.3333333333333333,1,0,35,66,5000,25.0,397500.0,187500.0
R035_C066,2022,5,0,0,5,5.0,1.0,1,0,35,66,5000,25.0,397500.0,187500.0
R035_C066,2023,1,0,0,1,1.0,1.0,1,0,35,66,5000,25.0,397500.0,187500.0
R035_C066,2024,3,0,1,2,4.0,1.3333333333333333,1,0,35,66,5000,25.0,397500.0,187500.0
R035_C067,2020,1,0,1,0,2.0,2.0,1,0,35,67,5000,25.0,402500.0,187500.0
R035_C067,2021,3,0,0,3,3.0,1.0,1,0,35,67,5000,25.0,402500.0,187500.0
R035_C067,2022,4,0,1,3,5.0,1.25,1,0,35,67,5000,25.0,402500.0,187500.0
R035_C067,2023,2,0,2,0,4.0,2.0,1,0,35,67,5000,25.0,402500.0,187500.0
R035_C067,2024,1,0,0,1,1.0,1.0,1,0,35,67,5000,25.0,402500.0,187500.0
R035_C068,2020,6,0,1,5,7.0,1.1666666666666667,1,0,35,68,5000,25.0,407500.0,187500.0
R035_C068,2021,1,0,0,1,1.0,1.0,1,0,35,68,5000,25.0,407500.0,187500.0
R035_C068,2022,9,0,2,7,11.0,1.2222222222222223,1,0,35,68,5000,25.0,407500.0,187500.0
R035_C068,2023,12,0,6,6,18.0,1.5,1,0,35,68,5000,25.0,407500.0,187500.0
R035_C068,2024,8,2,2,4,14.0,1.75,1,0,35,68,5000,25.0,407500.0,187500.0
R035_C069,2020,60,0,2,58,62.0,1.0333333333333334,1,0,35,69,5000,25.0,412500.0,187500.0
R035_C069,2021,82,1,8,73,92.0,1.1219512195121952,1,0,35,69,5000,25.0,412500.0,187500.0
R035_C069,2022,78,1,7,70,87.0,1.1153846153846154,1,0,35,69,5000,25.0,412500.0,187500.0
R035_C069,2023,75,0,8,67,83.0,1.1066666666666667,1,0,35,69,5000,25.0,412500.0,187500.0
R035_C069,2024,73,0,10,63,83.0,1.1369863013698631,1,0,35,69,5000,25.0,412500.0,187500.0
R035_C070,2020,113,1,7,105,122.0,1.079646017699115,1,0,35,70,5000,25.0,417500.0,187500.0
R035_C070,2021,130,0,17,113,147.0,1.1307692307692307,1,0,35,70,5000,25.0,417500.0,187500.0
R035_C070,2022,135,2,12,121,151.0,1.1185185185185185,1,0,35,70,5000,25.0,417500.0,187500.0
R035_C070,2023,150,1,19,130,171.0,1.14,1,0,35,70,5000,25.0,417500.0,187500.0
R035_C070,2024,119,0,11,108,130.0,1.0924369747899159,1,0,35,70,5000,25.0,417500.0,187500.0
R035_C071,2020,1,0,0,1,1.0,1.0,1,0,35,71,5000,25.0,422500.0,187500.0
R035_C071,2021,2,0,0,2,2.0,1.0,1,0,35,71,5000,25.0,422500.0,187500.0
R035_C071,2022,3,0,1,2,4.0,1.3333333333333333,1,0,35,71,5000,25.0,422500.0,187500.0
R035_C071,2023,3,0,0,3,3.0,1.0,1,0,35,71,5000,25.0,422500.0,187500.0
R035_C071,2024,3,0,1,2,4.0,1.3333333333333333,1,0,35,71,5000,25.0,422500.0,187500.0
R035_C072,2020,2,0,0,2,2.0,1.0,1,0,35,72,5000,25.0,427500.0,187500.0
R035_C072,2021,0,0,0,0,0.0,,0,1,35,72,5000,25.0,427500.0,187500.0
R035_C072,2022,2,0,0,2,2.0,1.0,1,0,35,72,5000,25.0,427500.0,187500.0
R035_C072,2023,0,0,0,0,0.0,,0,1,35,72,5000,25.0,427500.0,187500.0
R035_C072,2024,0,0,0,0,0.0,,0,1,35,72,5000,25.0,427500.0,187500.0
R035_C073,2020,0,0,0,0,0.0,,0,1,35,73,5000,25.0,432500.0,187500.0
R035_C073,2021,1,0,0,1,1.0,1.0,1,0,35,73,5000,25.0,432500.0,187500.0
R035_C073,2022,1,0,0,1,1.0,1.0,1,0,35,73,5000,25.0,432500.0,187500.0
R035_C073,2023,4,0,1,3,5.0,1.25,1,0,35,73,5000,25.0,432500.0,187500.0
R035_C073,2024,2,0,2,0,4.0,2.0,1,0,35,73,5000,25.0,432500.0,187500.0
R035_C074,2020,5,0,0,5,5.0,1.0,1,0,35,74,5000,25.0,437500.0,187500.0
R035_C074,2021,8,0,2,6,10.0,1.25,1,0,35,74,5000,25.0,437500.0,187500.0
R035_C074,2022,5,0,2,3,7.0,1.4,1,0,35,74,5000,25.0,437500.0,187500.0
R035_C074,2023,8,0,0,8,8.0,1.0,1,0,35,74,5000,25.0,437500.0,187500.0
R035_C074,2024,9,0,1,8,10.0,1.1111111111111112,1,0,35,74,5000,25.0,437500.0,187500.0
R035_C075,2020,5,0,3,2,8.0,1.6,1,0,35,75,5000,25.0,442500.0,187500.0
R035_C075,2021,6,0,1,5,7.0,1.1666666666666667,1,0,35,75,5000,25.0,442500.0,187500.0
R035_C075,2022,4,1,1,2,7.0,1.75,1,0,35,75,5000,25.0,442500.0,187500.0
R035_C075,2023,11,0,4,7,15.0,1.3636363636363635,1,0,35,75,5000,25.0,442500.0,187500.0
R035_C075,2024,4,0,2,2,6.0,1.5,1,0,35,75,5000,25.0,442500.0,187500.0
R035_C076,2020,5,0,2,3,7.0,1.4,1,0,35,76,5000,25.0,447500.0,187500.0
R035_C076,2021,4,0,2,2,6.0,1.5,1,0,35,76,5000,25.0,447500.0,187500.0
R035_C076,2022,7,0,1,6,8.0,1.1428571428571428,1,0,35,76,5000,25.0,447500.0,187500.0
R035_C076,2023,7,0,2,5,9.0,1.2857142857142858,1,0,35,76,5000,25.0,447500.0,187500.0
R035_C076,2024,4,0,0,4,4.0,1.0,1,0,35,76,5000,25.0,447500.0,187500.0
R035_C077,2020,16,1,2,13,20.0,1.25,1,0,35,77,5000,25.0,452500.0,187500.0
R035_C077,2021,16,0,4,12,20.0,1.25,1,0,35,77,5000,25.0,452500.0,187500.0
R035_C077,2022,17,0,4,13,21.0,1.2352941176470589,1,0,35,77,5000,25.0,452500.0,187500.0
R035_C077,2023,8,0,0,8,8.0,1.0,1,0,35,77,5000,25.0,452500.0,187500.0
R035_C077,2024,16,0,3,13,19.0,1.1875,1,0,35,77,5000,25.0,452500.0,187500.0
R035_C078,2020,4,0,0,4,4.0,1.0,1,0,35,78,5000,25.0,457500.0,187500.0
R035_C078,2021,3,0,2,1,5.0,1.6666666666666667,1,0,35,78,5000,25.0,457500.0,187500.0
R035_C078,2022,3,0,1,2,4.0,1.3333333333333333,1,0,35,78,5000,25.0,457500.0,187500.0
R035_C078,2023,1,1,0,0,3.0,3.0,1,0,35,78,5000,25.0,457500.0,187500.0
R035_C078,2024,7,0,2,5,9.0,1.2857142857142858,1,0,35,78,5000,25.0,457500.0,187500.0
R035_C079,2020,10,0,3,7,13.0,1.3,1,0,35,79,5000,25.0,462500.0,187500.0
R035_C079,2021,7,0,0,7,7.0,1.0,1,0,35,79,5000,25.0,462500.0,187500.0
R035_C079,2022,14,0,4,10,18.0,1.2857142857142858,1,0,35,79,5000,25.0,462500.0,187500.0
R035_C079,2023,6,0,1,5,7.0,1.1666666666666667,1,0,35,79,5000,25.0,462500.0,187500.0
R035_C079,2024,9,0,3,6,12.0,1.3333333333333333,1,0,35,79,5000,25.0,462500.0,187500.0
R035_C080,2020,1,0,0,1,1.0,1.0,1,0,35,80,5000,25.0,467500.0,187500.0
R035_C080,2021,2,0,1,1,3.0,1.5,1,0,35,80,5000,25.0,467500.0,187500.0
R035_C080,2022,3,0,1,2,4.0,1.3333333333333333,1,0,35,80,5000,25.0,467500.0,187500.0
R035_C080,2023,2,0,0,2,2.0,1.0,1,0,35,80,5000,25.0,467500.0,187500.0
R035_C080,2024,0,0,0,0,0.0,,0,1,35,80,5000,25.0,467500.0,187500.0
R035_C081,2020,0,0,0,0,0.0,,0,1,35,81,5000,25.0,472500.0,187500.0
R035_C081,2021,1,0,0,1,1.0,1.0,1,0,35,81,5000,25.0,472500.0,187500.0
R035_C081,2022,1,0,0,1,1.0,1.0,1,0,35,81,5000,25.0,472500.0,187500.0
R035_C081,2023,3,1,0,2,5.0,1.6666666666666667,1,0,35,81,5000,25.0,472500.0,187500.0
R035_C081,2024,0,0,0,0,0.0,,0,1,35,81,5000,25.0,472500.0,187500.0
R035_C082,2020,3,0,3,0,6.0,2.0,1,0,35,82,5000,25.0,477500.0,187500.0
R035_C082,2021,3,0,1,2,4.0,1.3333333333333333,1,0,35,82,5000,25.0,477500.0,187500.0
R035_C082,2022,1,0,0,1,1.0,1.0,1,0,35,82,5000,25.0,477500.0,187500.0
R035_C082,2023,1,0,0,1,1.0,1.0,1,0,35,82,5000,25.0,477500.0,187500.0
R035_C082,2024,0,0,0,0,0.0,,0,1,35,82,5000,25.0,477500.0,187500.0
R035_C083,2020,6,0,2,4,8.0,1.3333333333333333,1,0,35,83,5000,25.0,482500.0,187500.0
R035_C083,2021,5,0,2,3,7.0,1.4,1,0,35,83,5000,25.0,482500.0,187500.0
R035_C083,2022,7,0,3,4,10.0,1.4285714285714286,1,0,35,83,5000,25.0,482500.0,187500.0
R035_C083,2023,7,0,4,3,11.0,1.5714285714285714,1,0,35,83,5000,25.0,482500.0,187500.0
R035_C083,2024,5,0,2,3,7.0,1.4,1,0,35,83,5000,25.0,482500.0,187500.0
R035_C084,2020,16,2,2,12,22.0,1.375,1,0,35,84,5000,25.0,487500.0,187500.0
R035_C084,2021,14,1,5,8,21.0,1.5,1,0,35,84,5000,25.0,487500.0,187500.0
R035_C084,2022,19,0,5,14,24.0,1.263157894736842,1,0,35,84,5000,25.0,487500.0,187500.0
R035_C084,2023,21,0,4,17,25.0,1.1904761904761905,1,0,35,84,5000,25.0,487500.0,187500.0
R035_C084,2024,19,1,3,15,24.0,1.263157894736842,1,0,35,84,5000,25.0,487500.0,187500.0
R035_C085,2020,18,1,3,14,23.0,1.2777777777777777,1,0,35,85,5000,25.0,492500.0,187500.0
R035_C085,2021,18,0,1,17,19.0,1.0555555555555556,1,0,35,85,5000,25.0,492500.0,187500.0
R035_C085,2022,18,0,2,16,20.0,1.1111111111111112,1,0,35,85,5000,25.0,492500.0,187500.0
R035_C085,2023,19,1,4,14,25.0,1.3157894736842106,1,0,35,85,5000,25.0,492500.0,187500.0
R035_C085,2024,12,0,3,9,15.0,1.25,1,0,35,85,5000,25.0,492500.0,187500.0
R035_C086,2020,16,0,2,14,18.0,1.125,1,0,35,86,5000,25.0,497500.0,187500.0
R035_C086,2021,16,0,4,12,20.0,1.25,1,0,35,86,5000,25.0,497500.0,187500.0
R035_C086,2022,17,1,6,10,25.0,1.4705882352941178,1,0,35,86,5000,25.0,497500.0,187500.0
R035_C086,2023,17,0,4,13,21.0,1.2352941176470589,1,0,35,86,5000,25.0,497500.0,187500.0
R035_C086,2024,11,0,1,10,12.0,1.0909090909090908,1,0,35,86,5000,25.0,497500.0,187500.0
R035_C087,2020,42,3,12,27,60.0,1.4285714285714286,1,0,35,87,5000,25.0,502500.0,187500.0
R035_C087,2021,49,3,4,42,59.0,1.2040816326530612,1,0,35,87,5000,25.0,502500.0,187500.0
R035_C087,2022,45,0,10,35,55.0,1.2222222222222223,1,0,35,87,5000,25.0,502500.0,187500.0
R035_C087,2023,29,0,6,23,35.0,1.206896551724138,1,0,35,87,5000,25.0,502500.0,187500.0
R035_C087,2024,46,3,9,34,61.0,1.326086956521739,1,0,35,87,5000,25.0,502500.0,187500.0
R035_C088,2020,75,3,14,58,95.0,1.2666666666666666,1,0,35,88,5000,25.0,507500.0,187500.0
R035_C088,2021,67,0,9,58,76.0,1.1343283582089552,1,0,35,88,5000,25.0,507500.0,187500.0
R035_C088,2022,68,0,11,57,79.0,1.161764705882353,1,0,35,88,5000,25.0,507500.0,187500.0
R035_C088,2023,55,1,7,47,64.0,1.1636363636363636,1,0,35,88,5000,25.0,507500.0,187500.0
